month,bidding_no,vehicle_class,quota,bids_success,bids_received,premium,exercise_date,bid_pressure,success_rate,log_premium,log_quota,log_bid_pressure,premium_lag1,quota_lag1,bid_pressure_lag1,log_premium_lag1,post_covid
2011-12-01,1,Category A,549,543,781,52392,2011-12-01,1.4225865209471766,0.6952624839948783,10.86650918689789,6.3080984415095305,0.3524767083301553,54887.0,559.0,1.3524150268336315,10.913031805286236,0
2011-12-01,2,Category A,566,457,878,50001,2011-12-15,1.5512367491166077,0.520501138952164,10.819798284210286,6.338594078203183,0.4390525154319337,52392.0,549.0,1.4225865209471766,10.86650918689789,0
2012-01-01,1,Category A,554,554,901,46889,2012-01-01,1.6263537906137184,0.6148723640399556,10.755538385347368,6.317164686747284,0.48634057086105414,50001.0,566.0,1.5512367491166077,10.819798284210286,0
2012-01-01,2,Category A,657,652,903,48112,2012-01-15,1.3744292237442923,0.7220376522702104,10.78128690522831,6.48768401848461,0.318038534932375,46889.0,554.0,1.6263537906137184,10.755538385347368,0
2012-02-01,1,Category A,619,571,1058,52809,2012-02-01,1.7092084006462036,0.5396975425330813,10.874436909714081,6.428105272684596,0.5360303397336487,48112.0,657.0,1.3744292237442923,10.78128690522831,0
2012-02-01,2,Category A,624,607,1017,57009,2012-02-15,1.6298076923076923,0.5968534906588004,10.950964429089467,6.436150368369428,0.48846202767913227,52809.0,619.0,1.7092084006462036,10.874436909714081,0
2012-03-01,1,Category A,667,649,912,56551,2012-03-01,1.3673163418290855,0.7116228070175439,10.942898164853876,6.502790045915623,0.31284994415870765,57009.0,624.0,1.6298076923076923,10.950964429089467,0
2012-03-01,2,Category A,636,626,1067,56501,2012-03-15,1.6776729559748427,0.5866916588566073,10.942013616092948,6.455198563340122,0.5174076879616312,56551.0,667.0,1.3673163418290855,10.942898164853876,0
2012-04-01,1,Category A,637,615,960,58501,2012-04-01,1.5070643642072215,0.640625,10.97679912709094,6.456769655572163,0.41016362888971863,56501.0,636.0,1.6776729559748427,10.942013616092948,0
2012-04-01,2,Category A,629,618,1011,64201,2012-04-15,1.6073131955484896,0.6112759643916914,11.06977406588073,6.444131256700441,0.47456396232003084,58501.0,637.0,1.5070643642072215,10.97679912709094,0
2012-05-01,1,Category A,641,593,822,62600,2012-05-01,1.282371294851794,0.7214111922141119,11.04452055708819,6.46302945692067,0.24871093813550985,64201.0,629.0,1.6073131955484896,11.06977406588073,0
2012-05-01,2,Category A,630,617,945,58001,2012-05-15,1.5,0.6529100529100529,10.968215530759236,6.4457198193855785,0.4054651081081644,62600.0,641.0,1.282371294851794,11.04452055708819,0
2012-06-01,1,Category A,668,647,1004,59003,2012-06-01,1.5029940119760479,0.6444223107569721,10.985343569052796,6.504288173536645,0.40745912671502876,58001.0,630.0,1.5,10.968215530759236,0
2012-06-01,2,Category A,633,577,920,59004,2012-06-15,1.4533965244865719,0.6271739130434782,10.98536051719994,6.450470422144176,0.3739032478989098,59003.0,668.0,1.5029940119760479,10.985343569052796,0
2012-07-01,1,Category A,641,613,872,59421,2012-07-01,1.360374414976599,0.7029816513761468,10.992402978225373,6.46302945692067,0.3077599669883096,59004.0,633.0,1.4533965244865719,10.98536051719994,0
2012-07-01,2,Category A,676,669,911,68656,2012-07-15,1.3476331360946745,0.7343578485181119,11.136863807231306,6.516193076042964,0.2983498212169942,59421.0,641.0,1.360374414976599,10.992402978225373,0
2012-08-01,1,Category A,421,415,724,73501,2012-08-01,1.7197149643705463,0.5732044198895028,11.205054290550551,6.042632833682381,0.542158558703335,68656.0,676.0,1.3476331360946745,11.136863807231306,0
2012-08-01,2,Category A,400,391,530,66889,2012-08-15,1.325,0.7377358490566037,11.110789808082927,5.991464547107982,0.2814124594381855,73501.0,421.0,1.7197149643705463,11.205054290550551,0
2012-09-01,1,Category A,399,391,518,68000,2012-09-01,1.2982456140350878,0.7548262548262549,11.127262984158243,5.988961416889864,0.26101382536961965,66889.0,400.0,1.325,11.110789808082927,0
2012-09-01,2,Category A,402,402,486,63000,2012-09-15,1.208955223880597,0.8271604938271605,11.05089000537367,5.996452088619021,0.18975653528147265,68000.0,399.0,1.2982456140350878,11.127262984158243,0
2012-10-01,1,Category A,401,399,506,69000,2012-10-01,1.2618453865336658,0.7885375494071146,11.141861783579396,5.993961427306569,0.23257524198089638,63000.0,402.0,1.208955223880597,11.05089000537367,0
2012-10-01,2,Category A,393,390,509,71001,2012-10-15,1.2951653944020356,0.7662082514734774,11.170449240431308,5.973809611869261,0.2586384046812615,69000.0,401.0,1.2618453865336658,11.141861783579396,0
2012-11-01,1,Category A,395,393,621,77201,2012-11-01,1.5721518987341772,0.6328502415458938,11.25416768929685,5.978885764901122,0.45244531703235685,71001.0,393.0,1.2951653944020356,11.170449240431308,0
2012-11-01,2,Category A,396,393,540,77291,2012-11-15,1.3636363636363635,0.7277777777777777,11.255332798301602,5.981414211254481,0.31015492830383945,77201.0,395.0,1.5721518987341772,11.25416768929685,0
2012-12-01,1,Category A,395,378,482,78523,2012-12-01,1.220253164556962,0.7842323651452282,11.27114685448682,5.978885764901122,0.19905834914947848,77291.0,396.0,1.3636363636363635,11.255332798301602,0
2012-12-01,2,Category A,395,378,499,81889,2012-12-15,1.2632911392405064,0.7575150300601202,11.313119950686437,5.978885764901122,0.23372033085039684,78523.0,395.0,1.220253164556962,11.27114685448682,0
2013-01-01,1,Category A,410,409,555,92100,2013-01-01,1.353658536585366,0.736936936936937,11.430630222243398,6.016157159698354,0.3028109540480811,81889.0,395.0,1.2632911392405064,11.313119950686437,0
2013-01-01,2,Category A,409,409,489,91010,2013-01-15,1.19559902200489,0.83640081799591,11.418724669571402,6.013715156042802,0.1786473334320703,92100.0,410.0,1.353658536585366,11.430630222243398,0
2013-02-01,1,Category A,335,333,418,87109,2013-02-01,1.2477611940298508,0.7966507177033493,11.374915487008783,5.814130531825066,0.22135090069968988,91010.0,409.0,1.19559902200489,11.418724669571402,0
2013-02-01,2,Category A,333,329,427,78301,2013-02-15,1.2822822822822824,0.7704918032786885,11.268315653289422,5.808142489980444,0.24864152324818078,87109.0,335.0,1.2477611940298508,11.374915487008783,0
2013-03-01,1,Category A,336,329,1180,74689,2013-03-01,3.511904761904762,0.2788135593220339,11.2210881045883,5.817111159963204,1.2561585574965062,78301.0,333.0,1.2822822822822824,11.268315653289422,0
2013-03-01,2,Category A,337,337,923,64209,2013-03-15,2.7388724035608307,0.36511375947995667,11.069898666768673,5.820082930352362,1.0075463041504904,74689.0,336.0,3.511904761904762,11.2210881045883,0
2013-04-01,1,Category A,341,339,966,61029,2013-04-01,2.832844574780059,0.35093167701863354,11.019104440020062,5.831882477283517,1.0412813569290014,64209.0,337.0,2.7388724035608307,11.069898666768673,0
2013-04-01,2,Category A,333,333,993,62497,2013-04-15,2.981981981981982,0.33534743202416917,11.042873834572456,5.808142489980444,1.0925881740647287,61029.0,341.0,2.832844574780059,11.019104440020062,0
2013-05-01,1,Category A,336,329,912,62999,2013-05-01,2.7142857142857144,0.3607456140350877,11.050874132231819,5.817111159963204,0.9985288301111273,62497.0,333.0,2.981981981981982,11.042873834572456,0
2013-05-01,2,Category A,333,324,888,64839,2013-05-15,2.6666666666666665,0.36486486486486486,11.079662553152028,5.808142489980444,0.9808292530117262,62999.0,336.0,2.7142857142857144,11.050874132231819,0
2013-06-01,1,Category A,341,336,855,67301,2013-06-01,2.5073313782991202,0.3929824561403509,11.116930374363438,5.831882477283517,0.9192189916532434,64839.0,333.0,2.6666666666666665,11.079662553152028,0
2013-06-01,2,Category A,342,341,788,69903,2013-06-15,2.304093567251462,0.43274111675126903,11.154863845755866,5.834810737062605,0.8346873527952741,67301.0,341.0,2.5073313782991202,11.116930374363438,0
2013-07-01,1,Category A,338,328,716,73100,2013-07-01,2.1183431952662723,0.4581005586592179,11.199583645737869,5.823045895483019,0.750634271477627,69903.0,342.0,2.304093567251462,11.154863845755866,0
2013-07-01,2,Category A,334,332,621,73989,2013-07-15,1.8592814371257484,0.534621578099839,11.211671712488354,5.811140992976701,0.6201900889567783,73100.0,338.0,2.1183431952662723,11.199583645737869,0
2013-08-01,1,Category A,373,371,754,75556,2013-08-01,2.0214477211796247,0.4920424403183024,11.23262938215171,5.921578419643816,0.7038139483641406,73989.0,334.0,1.8592814371257484,11.211671712488354,0
2013-08-01,2,Category A,366,360,596,76223,2013-08-15,1.6284153005464481,0.6040268456375839,11.241418533401374,5.902633333401366,0.4876073336639835,75556.0,373.0,2.0214477211796247,11.23262938215171,0
2013-09-01,1,Category A,366,365,609,77304,2013-09-01,1.6639344262295082,0.5993431855500821,11.255500979679145,5.902633333401366,0.5091849343085307,76223.0,366.0,1.6284153005464481,11.241418533401374,0
2013-09-01,2,Category A,370,361,654,83751,2013-09-15,1.7675675675675675,0.5519877675840978,11.335603389914535,5.91350300563827,0.5696043458189285,77304.0,366.0,1.6639344262295082,11.255500979679145,0
2013-10-01,1,Category A,365,361,615,85000,2013-10-01,1.6849315068493151,0.5869918699186992,11.350406535472453,5.8998973535824915,0.5217249142240264,83751.0,370.0,1.7675675675675675,11.335603389914535,0
2013-10-01,2,Category A,373,373,596,76889,2013-10-15,1.5978552278820375,0.6258389261744967,11.250118102349248,5.921578419643816,0.4686622474215342,85000.0,365.0,1.6849315068493151,11.350406535472453,0
2013-11-01,1,Category A,368,368,590,72609,2013-11-01,1.6032608695652173,0.6237288135593221,11.19284416007177,5.908082938168931,0.4720395987308341,76889.0,373.0,1.5978552278820375,11.250118102349248,0
2013-11-01,2,Category A,364,361,650,74991,2013-11-15,1.7857142857142858,0.5553846153846154,11.225123385317872,5.8971538676367405,0.5798184952529422,72609.0,368.0,1.6032608695652173,11.19284416007177,0
2013-12-01,1,Category A,364,364,591,73160,2013-12-01,1.6236263736263736,0.6159052453468697,11.200404102504802,5.8971538676367405,0.48466214976935756,74991.0,364.0,1.7857142857142858,11.225123385317872,0
2013-12-01,2,Category A,367,363,574,74002,2013-12-15,1.564032697547684,0.632404181184669,11.21184739884811,5.905361848054571,0.44726754826499615,73160.0,364.0,1.6236263736263736,11.200404102504802,0
2014-01-01,1,Category A,364,361,623,72369,2014-01-01,1.7115384615384615,0.579454253611557,11.189533309884368,5.8971538676367405,0.5373926511507124,74002.0,367.0,1.564032697547684,11.21184739884811,0
2014-01-01,2,Category A,368,364,724,72290,2014-01-15,1.9673913043478262,0.5027624309392266,11.188441085994343,5.908082938168931,0.6767084542167855,72369.0,364.0,1.7115384615384615,11.189533309884368,0
2014-02-01,1,Category A,362,356,719,71564,2014-02-01,1.9861878453038675,0.4951321279554937,11.178347433209714,5.8916442118257715,0.6862171458952757,72290.0,368.0,1.9673913043478262,11.188441085994343,0
2014-02-01,2,Category A,362,358,700,77201,2014-02-15,1.9337016574585635,0.5114285714285715,11.25416768929685,5.8916442118257715,0.6594361232176336,71564.0,362.0,1.9861878453038675,11.178347433209714,0
2014-03-01,1,Category A,365,356,615,76999,2014-03-01,1.6849315068493151,0.5788617886178862,11.251547713738502,5.8998973535824915,0.5217249142240264,77201.0,362.0,1.9337016574585635,11.25416768929685,0
2014-03-01,2,Category A,362,360,577,78602,2014-03-15,1.5939226519337018,0.6239168110918544,11.272152423386192,5.8916442118257715,0.46619805468232856,76999.0,365.0,1.6849315068493151,11.251547713738502,0
2014-04-01,1,Category A,367,360,537,77400,2014-04-01,1.4632152588555858,0.6703910614525139,11.25674205957782,5.905361848054571,0.3806362464542944,78602.0,362.0,1.5939226519337018,11.272152423386192,0
2014-04-01,2,Category A,361,357,513,71335,2014-04-15,1.4210526315789473,0.695906432748538,11.175142369548915,5.8888779583328805,0.3513978868378886,77400.0,367.0,1.4632152588555858,11.25674205957782,0
2014-05-01,1,Category A,513,512,676,60002,2014-05-01,1.3177387914230019,0.757396449704142,11.002133173982028,6.240275845170769,0.2759172308721945,71335.0,361.0,1.4210526315789473,11.175142369548915,0
2014-05-01,2,Category A,509,506,997,65689,2014-05-15,1.9587426326129667,0.5075225677031093,11.092686762753445,6.2324480165505225,0.6723027534113156,60002.0,513.0,1.3177387914230019,11.002133173982028,0
2014-06-01,1,Category A,507,499,1040,63190,2014-06-01,2.051282051282051,0.4798076923076923,11.053901339767501,6.2285110035911835,0.7184649885442351,65689.0,509.0,1.9587426326129667,11.092686762753445,0
2014-06-01,2,Category A,509,506,1040,61899,2014-06-15,2.043222003929273,0.48653846153846153,11.03325930345334,6.2324480165505225,0.7145279755848956,63190.0,507.0,2.051282051282051,11.053901339767501,0
2014-07-01,1,Category A,513,511,1075,61990,2014-07-01,2.0955165692007798,0.4753488372093023,11.034728360695965,6.240275845170769,0.7398000953909937,61899.0,509.0,2.043222003929273,11.03325930345334,0
2014-07-01,2,Category A,509,505,1190,62890,2014-07-15,2.337917485265226,0.42436974789915966,11.04914244753755,6.2324480165505225,0.8492605695550522,61990.0,513.0,2.0955165692007798,11.034728360695965,0
2014-08-01,1,Category A,574,574,1086,64600,2014-08-01,1.89198606271777,0.5285451197053407,11.075969689770693,6.352629396319567,0.6376271041743143,62890.0,509.0,2.337917485265226,11.04914244753755,0
2014-08-01,2,Category A,575,574,994,65710,2014-08-15,1.728695652173913,0.5774647887323944,11.093006399891914,6.354370040797351,0.5473671658592235,64600.0,574.0,1.89198606271777,11.075969689770693,0
2014-09-01,1,Category A,572,568,813,64841,2014-09-01,1.4213286713286712,0.6986469864698647,11.07969339830934,6.349138991379798,0.3515921181680126,65710.0,575.0,1.728695652173913,11.093006399891914,0
2014-09-01,2,Category A,573,573,792,62000,2014-09-15,1.382198952879581,0.7234848484848485,11.03488966402723,6.35088571671474,0.3236756750996862,64841.0,572.0,1.4213286713286712,11.07969339830934,0
2014-10-01,1,Category A,575,570,1097,63880,2014-10-01,1.9078260869565218,0.5195989061075661,11.064761602328948,6.354370040797351,0.6459644194778799,62000.0,573.0,1.382198952879581,11.03488966402723,0
2014-10-01,2,Category A,572,569,1092,63990,2014-10-15,1.9090909090909092,0.5210622710622711,11.066482100133506,6.349138991379798,0.6466271649250525,63880.0,575.0,1.9078260869565218,11.064761602328948,0
2014-11-01,1,Category A,703,692,1196,64900,2014-11-01,1.701280227596017,0.5785953177257525,11.080602902692181,6.555356891810665,0.5313810426999122,63990.0,572.0,1.9090909090909092,11.066482100133506,0
2014-11-01,2,Category A,701,694,1144,67889,2014-11-15,1.6319543509272467,0.6066433566433567,11.125629297477385,6.55250788703459,0.48977828490515307,64900.0,703.0,1.701280227596017,11.080602902692181,0
2014-12-01,1,Category A,709,703,996,67089,2014-12-01,1.4047954866008463,0.7058232931726908,11.113775375094827,6.5638555265321274,0.3398917310524708,67889.0,701.0,1.6319543509272467,11.125629297477385,0
2014-12-01,2,Category A,705,699,868,65889,2014-12-15,1.2312056737588652,0.8052995391705069,11.095726786982862,6.558197802812269,0.20799391184808153,67089.0,709.0,1.4047954866008463,11.113775375094827,0
2015-01-01,1,Category A,704,698,940,66010,2015-01-01,1.3352272727272727,0.7425531914893617,11.097561524682817,6.556778356158042,0.2891015191060072,65889.0,705.0,1.2312056737588652,11.095726786982862,0
2015-01-01,2,Category A,705,703,1068,65001,2015-01-15,1.5148936170212766,0.6582397003745318,11.082157933374816,6.558197802812269,0.4153452167078715,66010.0,704.0,1.3352272727272727,11.097561524682817,0
2015-02-01,1,Category A,992,991,1295,62002,2015-02-01,1.3054435483870968,0.7652509652509653,11.034921921571465,6.899723107284872,0.2665428668487653,65001.0,705.0,1.5148936170212766,11.082157933374816,0
2015-02-01,2,Category A,988,988,1294,57199,2015-02-15,1.3097165991902835,0.7635239567233385,10.954291694697586,6.895682697747868,0.26981077731297815,62002.0,992.0,1.3054435483870968,11.034921921571465,0
2015-03-01,1,Category A,987,986,2120,61410,2015-03-01,2.1479229989868287,0.4650943396226415,11.025327967323445,6.894670039433482,0.7645013282325765,57199.0,988.0,1.3097165991902835,10.954291694697586,0
2015-03-01,2,Category A,987,987,2251,64700,2015-03-15,2.2806484295845997,0.4384717903154154,11.077516480488992,6.894670039433482,0.8244598014732506,61410.0,987.0,2.1479229989868287,11.025327967323445,0
2015-04-01,1,Category A,988,970,2340,67749,2015-04-01,2.3684210526315788,0.41452991452991456,11.123564978485414,6.895682697747868,0.8622235106038793,64700.0,987.0,2.2806484295845997,11.077516480488992,0
2015-04-01,2,Category A,987,979,2055,67601,2015-04-15,2.082066869300912,0.47639902676399026,11.121378054821049,6.894670039433482,0.7333610874968535,67749.0,988.0,2.3684210526315788,11.123564978485414,0
2015-05-01,1,Category A,1444,1438,2891,68589,2015-05-01,2.00207756232687,0.4974057419578001,11.135887451002336,7.275172319452771,0.6941854225635745,67601.0,987.0,2.082066869300912,11.121378054821049,0
2015-05-01,2,Category A,1434,1431,2351,66590,2015-05-15,1.6394700139470013,0.6086771586558911,11.106309695104668,7.2682230211595655,0.4943730273805038,68589.0,1444.0,2.00207756232687,11.135887451002336,0
2015-06-01,1,Category A,1432,1393,1943,66000,2015-06-01,1.3568435754189945,0.716932578486876,11.097410021008562,7.266827347520591,0.3051611018568492,66590.0,1434.0,1.6394700139470013,11.106309695104668,0
2015-06-01,2,Category A,1429,1421,1766,61000,2015-06-15,1.2358292512246327,0.804643261608154,11.018629143155449,7.264730177929867,0.211742203234038,66000.0,1432.0,1.3568435754189945,11.097410021008562,0
2015-07-01,1,Category A,1466,1464,1891,58700,2015-07-01,1.2899045020463846,0.7741935483870968,10.980195005816189,7.290292882446597,0.2545681862118606,61000.0,1429.0,1.2358292512246327,11.018629143155449,0
2015-07-01,2,Category A,1435,1365,1966,55889,2015-07-15,1.370034843205575,0.6943031536113937,10.931122859815252,7.268920128193722,0.31483617251339036,58700.0,1466.0,1.2899045020463846,10.980195005816189,0
2015-08-01,1,Category A,1688,1687,2446,56209,2015-08-01,1.4490521327014219,0.6896974652493868,10.93683216540912,7.431299675155903,0.37090964109121527,55889.0,1435.0,1.370034843205575,10.931122859815252,0
2015-08-01,2,Category A,1756,1756,2597,57498,2015-08-15,1.4789293849658314,0.6761648055448595,10.959505443571818,7.470793774195062,0.3913184374676864,56209.0,1688.0,1.4490521327014219,10.93683216540912,0
2015-09-01,1,Category A,1688,1688,2553,57089,2015-09-01,1.5124407582938388,0.6611829220524873,10.952366732602407,7.431299675155903,0.4137247420855814,57498.0,1756.0,1.4789293849658314,10.959505443571818,0
2015-09-01,2,Category A,1687,1684,2276,55399,2015-09-15,1.3491404860699467,0.7398945518453427,10.922316822030947,7.430707082545968,0.2994677127002533,57089.0,1688.0,1.5124407582938388,10.952366732602407,0
